mot,num_article,frequence
europ,3033,2
europ,3034,2
europ,3035,2
europ,3036,2
europ,3037,2
europ,3038,2
europ,3039,2
des,3039,1
europ,3040,2
europ,3041,2
europ,3042,3
des,3042,1
polit,3042,1
tout,3042,1
europ,3043,2
europ,3044,2
comm,3044,1
europ,3045,2
europ,3046,2
europ,3047,2
europ,3048,2
europ,3049,2
europ,3050,2
europ,3051,2
europ,3052,2
europ,3053,2
europ,3054,2
europ,3055,2
europ,3056,2
europ,3057,3
polit,3057,1
europ,3058,4
plus,3058,1
comm,3058,2
europ,3059,4
pay,3059,1
polit,3059,2
tout,3059,1
europ,3060,4
plus,3060,1
franc,3060,1
européen,3060,1
comm,3060,2
europ,3061,7
comm,3061,2
entre,3061,1
europ,3062,5
des,3062,1
plus,3062,1
europ,3063,3
des,3063,1
européen,3063,1
tout,3063,1
europ,3064,4
europ,3065,4
tout,3065,1
europ,3066,3
des,3066,1
plus,3066,1
europ,3067,8
polit,3067,6
europ,3068,6
pay,3068,1
polit,3068,5
européen,3068,2
tout,3068,1
europ,3069,8
entre,3069,1
europ,3070,4
franc,3070,1
europ,3071,3
europ,3072,2
europ,3073,5
pay,3073,1
tout,3073,1
europ,3074,6
plus,3074,1
tout,3074,1
europ,3075,4
des,3075,1
europ,3076,3
des,3076,4
plus,3076,1
comm,3076,2
europ,3077,1
des,3077,3
europ,3078,4
plus,3078,1
polit,3078,1
européen,3078,2
tout,3078,1
europ,3079,4
pay,3079,3
polit,3079,1
europ,3080,7
plus,3080,1
européen,3080,1
entre,3080,1
europ,3081,5
plus,3081,1
européen,3081,1
europ,3082,5
des,3082,1
plus,3082,1
pay,3082,5
polit,3082,4
europ,3083,5
plus,3083,1
pay,3083,1
polit,3083,2
europ,3084,4
comm,3084,1
entre,3084,1
europ,3085,7
europ,3086,4
plus,3086,1
europ,3087,3
des,3087,1
polit,3087,1
europ,3088,6
pay,3088,1
franc,3088,1
entre,3088,1
europ,3089,4
polit,3089,1
européen,3089,1
tout,3089,1
europ,3090,4
plus,3090,1
européen,3090,1
entre,3090,1
europ,3091,7
pay,3091,2
franc,3091,1
europ,3092,4
pay,3092,3
européen,3092,2
europ,3093,4
des,3093,1
pay,3093,3
européen,3093,1
comm,3093,1
europ,3094,6
plus,3094,1
pay,3094,2
comm,3094,1
entre,3094,3
europ,3095,5
entre,3095,4
europ,3096,4
plus,3096,1
pay,3096,1
européen,3096,1
europ,3097,4
polit,3097,1
europ,3098,2
europ,3099,4
plus,3099,3
pay,3099,1
européen,3099,1
entre,3099,1
europ,3100,4
europ,3101,4
européen,3101,1
europ,3102,4
europ,3103,2
des,3103,2
plus,3103,1
franc,3103,1
europ,3104,1
europ,3105,3
europ,3106,4
pay,3106,1
europ,3107,4
des,3107,1
comm,3107,1
europ,3108,5
européen,3108,1
tout,3108,2
comm,3108,1
europ,3109,10
franc,3109,2
europ,3110,5
plus,3110,1
polit,3110,1
européen,3110,2
entre,3110,1
europ,3111,3
des,3111,1
polit,3111,1
comm,3111,2
europ,3112,5
plus,3112,1
pay,3112,5
polit,3112,3
européen,3112,1
tout,3112,1
europ,3113,7
des,3113,1
pay,3113,1
polit,3113,6
comm,3113,3
entre,3113,1
europ,3114,1
des,3114,3
tout,3114,1
comm,3114,1
europ,3115,5
plus,3115,1
polit,3115,2
franc,3115,2
europ,3116,7
comm,3116,1
entre,3116,5
europ,3117,4
polit,3117,1
europ,3118,4
franc,3118,1
tout,3118,1
entre,3118,2
europ,3119,7
pay,3119,2
comm,3119,1
europ,3120,1
des,3120,3
plus,3120,1
europ,3121,7
franc,3121,1
europ,3122,8
plus,3122,3
européen,3122,1
entre,3122,2
europ,3123,8
plus,3123,1
pay,3123,1
entre,3123,2
europ,3124,4
franc,3124,3
europ,3125,4
pay,3125,1
franc,3125,1
europ,3126,9
europ,3127,3
des,3127,1
pay,3127,2
européen,3127,1
entre,3127,1
europ,3128,4
franc,3128,1
tout,3128,1
europ,3129,4
pay,3129,2
franc,3129,1
europ,3130,3
des,3130,1
plus,3130,1
européen,3130,2
europ,3131,4
polit,3131,1
europ,3132,5
europ,3133,4
pay,3133,5
europ,3134,4
des,3134,1
tout,3134,1
europ,3135,5
pay,3135,1
europ,3136,4
europ,3137,4
polit,3137,5
europ,3138,6
pay,3138,3
polit,3138,1
europ,3139,5
polit,3139,1
tout,3139,1
europ,3140,3
des,3140,1
pay,3140,1
europ,3141,6
pay,3141,2
entre,3141,1
europ,3142,4
plus,3142,1
européen,3142,1
tout,3142,1
entre,3142,1
europ,3143,6
plus,3143,1
polit,3143,1
franc,3143,1
europ,3144,4
des,3144,1
polit,3144,5
entre,3144,2
europ,3145,5
polit,3145,2
européen,3145,3
europ,3146,4
européen,3146,1
europ,3147,6
plus,3147,2
pay,3147,3
franc,3147,1
entre,3147,2
europ,3148,3
pay,3148,2
franc,3148,1
européen,3148,3
europ,3149,5
plus,3149,1
pay,3149,1
europ,3150,2
polit,3150,1
européen,3150,1
europ,3151,6
comm,3151,2
europ,3152,5
plus,3152,1
européen,3152,2
tout,3152,1
europ,3153,5
des,3153,2
européen,3153,3
europ,3154,4
pay,3154,1
européen,3154,1
europ,3155,3
des,3155,1
europ,3156,4
europ,3157,3
europ,3158,4
plus,3158,1
européen,3158,1
tout,3158,1
europ,3159,4
pay,3159,1
polit,3159,1
européen,3159,2
comm,3159,1
europ,3160,4
europ,3161,4
pay,3161,1
franc,3161,1
entre,3161,1
europ,3162,3
des,3162,3
pay,3162,2
polit,3162,2
franc,3162,2
européen,3162,1
europ,3163,3
polit,3163,1
franc,3163,2
europ,3164,2
des,3164,2
europ,3165,4
des,3165,1
pay,3165,1
polit,3165,1
entre,3165,1
europ,3166,3
des,3166,3
tout,3166,1
entre,3166,1
europ,3167,4
franc,3167,2
europ,3168,6
plus,3168,1
pay,3168,1
europ,3169,4
plus,3169,2
franc,3169,1
europ,3170,3
europ,3171,10
polit,3171,1
franc,3171,1
européen,3171,8
comm,3171,1
europ,3172,5
plus,3172,1
polit,3172,1
européen,3172,2
tout,3172,1
europ,3173,4
tout,3173,1
comm,3173,2
europ,3174,5
europ,3175,5
polit,3175,3
europ,3176,4
plus,3176,1
européen,3176,1
tout,3176,1
europ,3177,4
plus,3177,2
polit,3177,4
tout,3177,1
europ,3178,4
plus,3178,4
polit,3178,1
europ,3179,6
pay,3179,4
entre,3179,3
europ,3180,6
polit,3180,1
entre,3180,1
europ,3181,6
polit,3181,2
européen,3181,2
comm,3181,1
europ,3182,1
des,3182,3
plus,3182,1
européen,3182,1
comm,3182,1
europ,3183,5
polit,3183,1
europ,3184,10
polit,3184,1
européen,3184,1
europ,3185,3
des,3185,2
pay,3185,1
polit,3185,4
europ,3186,5
plus,3186,1
pay,3186,2
tout,3186,1
entre,3186,2
europ,3187,4
polit,3187,1
europ,3188,4
europ,3189,2
polit,3189,1
europ,3190,2
entre,3190,1
europ,3191,5
polit,3191,1
tout,3191,1
comm,3191,1
entre,3191,1
europ,3192,5
pay,3192,1
polit,3192,1
franc,3192,1
europ,3193,6
plus,3193,2
entre,3193,2
europ,3194,6
polit,3194,1
européen,3194,1
entre,3194,1
europ,3195,4
plus,3195,2
polit,3195,2
européen,3195,1
europ,3196,2
europ,3197,4
plus,3197,1
polit,3197,1
franc,3197,1
européen,3197,1
europ,3198,4
polit,3198,1
comm,3198,1
europ,3199,7
plus,3199,1
polit,3199,1
comm,3199,1
europ,3200,4
des,3200,1
polit,3200,2
europ,3201,6
des,3201,1
polit,3201,4
franc,3201,6
tout,3201,2
entre,3201,1
europ,3202,6
polit,3202,1
europ,3203,3
des,3203,2
franc,3203,3
europ,3204,3
europ,3205,8
plus,3205,1
européen,3205,1
tout,3205,2
europ,3206,7
pay,3206,2
polit,3206,5
européen,3206,1
europ,3207,8
plus,3207,1
pay,3207,1
européen,3207,1
europ,3208,6
des,3208,1
franc,3208,1
comm,3208,1
europ,3209,4
plus,3209,1
pay,3209,2
comm,3209,1
europ,3210,4
des,3210,2
plus,3210,1
tout,3210,1
europ,3211,3
des,3211,1
plus,3211,2
comm,3211,1
europ,3212,4
des,3212,1
plus,3212,1
europ,3213,4
pay,3213,2
europ,3214,6
plus,3214,1
européen,3214,1
entre,3214,3
europ,3215,5
plus,3215,1
pay,3215,1
polit,3215,1
entre,3215,1
europ,3216,5
europ,3217,7
pay,3217,2
polit,3217,3
européen,3217,3
tout,3217,1
comm,3217,2
europ,3218,6
plus,3218,1
europ,3219,5
plus,3219,2
tout,3219,1
entre,3219,1
europ,3220,4
européen,3220,1
europ,3221,2
des,3221,2
pay,3221,1
européen,3221,1
europ,3222,1
des,3222,3
polit,3222,1
europ,3223,5
polit,3223,3
entre,3223,3
europ,3224,10
polit,3224,2
européen,3224,1
europ,3225,4
européen,3225,2
europ,3226,4
comm,3226,2
europ,3227,2
europ,3228,3
des,3228,2
pay,3228,1
franc,3228,1
europ,3229,3
des,3229,1
franc,3229,1
europ,3230,2
des,3230,3
plus,3230,2
pay,3230,1
entre,3230,1
europ,3231,1
des,3231,3
pay,3231,1
franc,3231,1
entre,3231,1
europ,3232,8
europ,3233,3
des,3233,1
plus,3233,2
franc,3233,1
européen,3233,1
europ,3234,8
européen,3234,1
tout,3234,1
europ,3235,3
des,3235,1
plus,3235,4
europ,3236,5
plus,3236,2
tout,3236,1
europ,3237,3
plus,3237,1
comm,3237,1
europ,3238,5
européen,3238,2
europ,3239,3
plus,3239,2
franc,3239,1
europ,3240,7
plus,3240,1
européen,3240,2
europ,3241,9
plus,3241,1
pay,3241,1
europ,3242,1
des,3242,3
plus,3242,1
polit,3242,1
europ,3243,5
pay,3243,2
europ,3244,6
plus,3244,1
tout,3244,1
comm,3244,1
europ,3245,9
plus,3245,2
pay,3245,1
europ,3246,6
plus,3246,1
pay,3246,1
polit,3246,3
européen,3246,3
europ,3247,5
des,3247,1
polit,3247,1
tout,3247,1
europ,3248,3
des,3248,1
polit,3248,5
franc,3248,1
europ,3249,2
européen,3249,1
europ,3250,4
plus,3250,1
européen,3250,1
europ,3251,3
plus,3251,1
européen,3251,2
comm,3251,1
europ,3252,2
europ,3253,3
pay,3253,1
polit,3253,1
europ,3254,5
pay,3254,1
europ,3255,3
des,3255,1
plus,3255,2
polit,3255,3
europ,3256,7
pay,3256,1
comm,3256,1
europ,3257,4
plus,3257,2
polit,3257,1
europ,3258,6
pay,3258,1
entre,3258,1
europ,3259,3
europ,3260,4
plus,3260,3
pay,3260,6
europ,3261,6
plus,3261,2
pay,3261,6
europ,3262,3
des,3262,2
pay,3262,3
europ,3263,4
des,3263,1
pay,3263,1
franc,3263,1
comm,3263,1
europ,3264,4
pay,3264,1
europ,3265,6
des,3265,1
pay,3265,4
europ,3266,1
europ,3267,3
pay,3267,1
europ,3268,3
européen,3268,1
europ,3269,2
europ,3270,1
des,3270,3
plus,3270,1
polit,3270,2
europ,3271,3
europ,3272,7
des,3272,1
plus,3272,1
polit,3272,1
européen,3272,1
entre,3272,1
europ,3273,2
européen,3273,2
europ,3274,4
des,3274,1
plus,3274,1
pay,3274,1
europ,3275,5
tout,3275,1
comm,3275,1
europ,3276,4
plus,3276,1
polit,3276,1
europ,3277,5
plus,3277,1
tout,3277,1
europ,3278,4
européen,3278,1
europ,3279,5
plus,3279,1
pay,3279,2
entre,3279,2
europ,3280,3
des,3280,1
européen,3280,1
europ,3281,2
europ,3282,4
européen,3282,1
europ,3283,3
européen,3283,1
europ,3284,4
plus,3284,1
europ,3285,4
franc,3285,1
europ,3286,7
entre,3286,1
europ,3287,5
polit,3287,1
européen,3287,1
comm,3287,1
europ,3288,4
europ,3289,5
plus,3289,1
franc,3289,1
européen,3289,3
europ,3290,6
europ,3291,9
des,3291,1
polit,3291,1
tout,3291,1
entre,3291,1
europ,3292,5
pay,3292,6
polit,3292,1
europ,3293,9
plus,3293,1
européen,3293,1
europ,3294,4
des,3294,1
pay,3294,1
europ,3295,4
comm,3295,1
europ,3296,6
pay,3296,1
franc,3296,2
comm,3296,3
europ,3297,2
plus,3297,1
europ,3298,4
plus,3298,1
pay,3298,1
européen,3298,1
europ,3299,4
franc,3299,1
europ,3300,4
plus,3300,2
pay,3300,1
polit,3300,1
européen,3300,1
europ,3301,4
plus,3301,1
polit,3301,1
européen,3301,2
europ,3302,4
plus,3302,1
europ,3303,2
europ,3304,2
europ,3305,4
des,3305,1
europ,3306,3
entre,3306,2
europ,3307,3
europ,3308,4
pay,3308,2
européen,3308,1
entre,3308,1
europ,3309,1
des,3309,3
tout,3309,1
comm,3309,1
europ,3310,2
européen,3310,2
europ,3311,4
plus,3311,2
polit,3311,1
européen,3311,1
tout,3311,1
europ,3312,2
europ,3313,5
plus,3313,2
europ,3314,7
comm,3314,1
europ,3315,12
polit,3315,3
européen,3315,1
europ,3316,5
plus,3316,2
comm,3316,1
europ,3317,4
franc,3317,2
europ,3318,6
europ,3319,1
europ,3320,3
europ,3321,3
europ,3322,2
europ,3323,4
tout,3323,1
europ,3324,5
tout,3324,1
comm,3324,1
europ,3325,3
des,3325,1
plus,3325,2
pay,3325,2
tout,3325,1
europ,3326,3
des,3326,1
plus,3326,1
pay,3326,1
tout,3326,1
europ,3327,2
europ,3328,2
europ,3329,3
pay,3329,1
franc,3329,2
europ,3330,3
des,3330,1
europ,3331,3
europ,3332,4
europ,3333,6
pay,3333,1
franc,3333,1
européen,3333,1
tout,3333,1
europ,3334,5
tout,3334,2
europ,3335,1
pay,3335,1
europ,3336,4
europ,3337,7
tout,3337,1
entre,3337,1
europ,3338,4
plus,3338,1
europ,3339,1
des,3339,3
plus,3339,1
tout,3339,2
comm,3339,1
europ,3340,3
europ,3341,4
europ,3342,8
polit,3342,2
europ,3343,5
europ,3344,6
plus,3344,1
pay,3344,6
franc,3344,2
europ,3345,6
plus,3345,1
pay,3345,1
polit,3345,1
entre,3345,1
europ,3346,4
pay,3346,1
tout,3346,1
europ,3347,3
pay,3347,5
polit,3347,1
entre,3347,1
europ,3348,6
des,3348,2
plus,3348,2
franc,3348,1
européen,3348,2
europ,3349,4
des,3349,2
polit,3349,1
entre,3349,2
europ,3350,5
polit,3350,1
europ,3351,4
polit,3351,2
entre,3351,2
europ,3352,1
des,3352,3
tout,3352,1
entre,3352,1
europ,3353,5
plus,3353,1
tout,3353,2
comm,3353,1
europ,3354,4
polit,3354,1
européen,3354,1
entre,3354,2
europ,3355,6
polit,3355,2
franc,3355,3
europ,3356,4
pay,3356,2
polit,3356,3
franc,3356,4
europ,3357,4
polit,3357,1
europ,3358,5
plus,3358,2
pay,3358,1
polit,3358,1
comm,3358,1
europ,3359,3
polit,3359,1
entre,3359,1
europ,3360,2
europ,3361,5
tout,3361,1
comm,3361,1
europ,3362,4
comm,3362,1
europ,3363,6
européen,3363,2
comm,3363,1
entre,3363,1
europ,3364,6
polit,3364,1
franc,3364,1
europ,3365,4
franc,3365,1
europ,3366,3
des,3366,1
europ,3367,4
europ,3368,3
des,3368,1
européen,3368,1
tout,3368,1
europ,3369,1
des,3369,3
plus,3369,1
europ,3370,6
europ,3371,1
europ,3372,4
pay,3372,1
europ,3373,4
europ,3374,5
plus,3374,2
pay,3374,1
européen,3374,4
tout,3374,1
europ,3375,4
des,3375,1
franc,3375,2
europ,3376,6
europ,3377,5
des,3377,1
pay,3377,1
europ,3378,1
europ,3379,6
comm,3379,1
europ,3380,3
des,3380,2
entre,3380,3
europ,3381,6
plus,3381,1
entre,3381,1
europ,3382,2
des,3382,1
plus,3382,1
pay,3382,2
europ,3383,5
pay,3383,1
comm,3383,1
europ,3384,4
pay,3384,1
europ,3385,5
des,3385,2
plus,3385,1
pay,3385,4
polit,3385,1
franc,3385,1
comm,3385,1
europ,3386,4
polit,3386,3
franc,3386,1
europ,3387,5
tout,3387,1
europ,3388,4
pay,3388,1
tout,3388,1
europ,3389,2
pay,3389,1
europ,3390,5
tout,3390,1
comm,3390,1
europ,3391,5
plus,3391,3
comm,3391,1
europ,3392,5
pay,3392,5
polit,3392,1
europ,3393,2
europ,3394,2
europ,3395,2
franc,3395,1
tout,3395,1
europ,3396,7
pay,3396,1
entre,3396,1
europ,3397,2
europ,3398,4
pay,3398,1
entre,3398,1
europ,3399,4
plus,3399,1
européen,3399,2
entre,3399,1
europ,3400,4
plus,3400,1
entre,3400,2
europ,3401,5
plus,3401,1
pay,3401,1
entre,3401,1
europ,3402,5
des,3402,1
plus,3402,1
polit,3402,1
europ,3403,8
tout,3403,1
europ,3404,2
europ,3405,1
des,3405,2
europ,3406,1
des,3406,3
plus,3406,1
comm,3406,1
europ,3407,1
europ,3408,3
européen,3408,1
comm,3408,1
europ,3409,3
entre,3409,1
europ,3410,2
europ,3411,5
comm,3411,1
europ,3412,5
plus,3412,1
tout,3412,1
europ,3413,4
des,3413,1
polit,3413,1
comm,3413,1
europ,3414,4
pay,3414,1
europ,3415,3
des,3415,2
franc,3415,1
européen,3415,1
tout,3415,1
europ,3416,5
plus,3416,1
pay,3416,2
comm,3416,1
europ,3417,5
européen,3417,1
des,3418,1
plus,3418,2
tout,3418,1
europ,3419,3
tout,3419,1
pay,3424,1
tout,3428,1
franc,3430,1
entre,3433,1
plus,3434,2
plus,3435,1
tout,3437,1
pay,3438,1
plus,3441,1
plus,3442,1
plus,3443,2
comm,3443,1
des,3445,3
plus,3445,1
comm,3445,2
europ,3446,4
polit,3446,1
comm,3446,1
entre,3446,1
europ,3447,2
des,3447,1
plus,3447,1
comm,3447,1
europ,3448,2
plus,3448,1
europ,3449,2
franc,3449,1
comm,3449,1
entre,3449,1
europ,3450,2
plus,3450,1
europ,3451,2
pay,3451,1
tout,3451,1
europ,3452,2
pay,3452,1
franc,3452,1
tout,3452,1
europ,3453,3
pay,3453,1
polit,3453,1
européen,3453,2
europ,3454,2
plus,3454,2
pay,3454,2
entre,3454,2
europ,3455,3
polit,3455,2
européen,3455,2
europ,3456,5
des,3456,2
entre,3456,1
europ,3457,4
pay,3457,1
franc,3457,1
des,3458,3
plus,3458,1
tout,3458,1
europ,3459,2
europ,3460,1
des,3460,2
plus,3460,1
comm,3460,1
entre,3460,1
europ,3461,1
plus,3461,1
tout,3461,1
europ,3462,7
plus,3462,5
franc,3462,2
europ,3463,6
pay,3463,1
europ,3464,5
des,3464,1
entre,3464,1
europ,3465,6
des,3465,1
europ,3466,2
europ,3467,6
europ,3468,5
plus,3468,1
pay,3468,1
européen,3468,1
europ,3469,2
europ,3470,2
pay,3470,1
europ,3471,6
polit,3471,1
europ,3472,9
des,3472,2
europ,3473,5
comm,3473,1
europ,3474,9
pay,3474,1
comm,3474,1
entre,3474,1
europ,3475,4
des,3475,2
europ,3476,2
des,3476,1
comm,3476,2
des,3477,2
franc,3477,1
europ,3478,2
europ,3479,1
europ,3480,1
franc,3480,1
europ,3481,1
pay,3481,2
europ,3482,1
pay,3482,1
entre,3482,1
europ,3483,1
europ,3484,1
plus,3484,1
pay,3484,1
europ,3485,1
des,3486,3
plus,3486,1
tout,3486,1
entre,3486,1
europ,3487,4
europ,3488,3
europ,3489,3
europ,3490,3
europ,3491,3
polit,3491,1
franc,3491,1
europ,3492,2
franc,3492,3
europ,3493,2
europ,3494,3
européen,3494,1
europ,3495,1
europ,3496,1
des,3496,1
europ,3497,1
des,3497,1
europ,3498,2
comm,3498,1
europ,3499,2
pay,3499,1
tout,3499,2
europ,3500,2
polit,3500,1
entre,3500,1
europ,3501,2
des,3501,1
plus,3501,1
tout,3501,2
des,3502,2
tout,3502,1
europ,3503,3
tout,3503,1
europ,3504,2
comm,3504,1
europ,3505,1
des,3505,1
franc,3505,1
europ,3506,1
des,3506,1
franc,3506,1
europ,3507,2
des,3507,1
des,3508,1
europ,3509,1
plus,3509,1
franc,3509,1
comm,3509,2
europ,3510,1
tout,3510,1
comm,3510,1
europ,3511,1
tout,3511,1
comm,3511,2
europ,3512,1
europ,3513,1
plus,3513,1
franc,3513,1
europ,3514,1
plus,3514,1
tout,3514,1
europ,3515,1
comm,3515,1
europ,3516,1
des,3516,1
franc,3516,2
tout,3516,2
europ,3517,1
entre,3517,1
europ,3518,4
pay,3518,2
franc,3518,1
tout,3518,1
comm,3518,1
europ,3519,1
plus,3519,1
franc,3519,1
europ,3520,1
des,3520,1
comm,3520,1
europ,3521,3
entre,3521,1
europ,3522,3
entre,3522,1
europ,3523,2
plus,3523,1
franc,3523,1
comm,3523,2
europ,3524,3
plus,3524,3
europ,3525,1
des,3525,1
pay,3525,1
franc,3525,1
européen,3525,1
comm,3525,1
europ,3526,1
franc,3526,1
tout,3526,1
des,3527,4
tout,3527,1
europ,3528,6
plus,3528,1
europ,3529,1
tout,3529,1
comm,3529,1
europ,3530,1
europ,3531,1
europ,3532,1
tout,3532,2
europ,3533,1
polit,3533,1
tout,3533,1
europ,3534,2
tout,3534,1
europ,3535,1
europ,3536,1
des,3536,2
europ,3537,1
pay,3537,1
tout,3537,1
europ,3538,1
des,3539,2
entre,3539,1
europ,3540,2
plus,3540,1
pay,3540,2
entre,3540,1
europ,3541,2
europ,3542,2
franc,3542,3
europ,3543,2
tout,3543,1
tout,3544,1
europ,3545,9
europ,3546,8
plus,3546,2
pay,3546,3
polit,3546,2
comm,3546,2
europ,3547,6
plus,3547,1
europ,3548,2
plus,3548,2
des,3549,1
plus,3549,1
tout,3549,1
europ,3550,3
européen,3550,1
polit,3551,1
franc,3553,1
plus,3556,1
plus,3558,1
des,3559,1
tout,3559,1
plus,3560,1
tout,3560,1
des,3563,1
tout,3563,1
plus,3564,1
tout,3564,1
tout,3566,1
pay,3569,1
des,3570,3
plus,3570,1
comm,3571,1
comm,3572,1
des,3577,1
plus,3577,1
europ,3579,2
des,3579,1
polit,3579,1
comm,3579,1
europ,3580,3
plus,3580,1
tout,3580,1
europ,3581,2
pay,3581,1
polit,3581,1
tout,3581,1
europ,3582,2
polit,3582,1
entre,3582,1
europ,3583,2
des,3583,1
europ,3584,1
des,3584,1
tout,3584,2
des,3585,1
tout,3585,2
comm,3585,2
europ,3586,2
des,3586,1
europ,3588,2
plus,3588,1
pay,3588,2
europ,3589,2
tout,3589,1
europ,3590,1
europ,3591,1
tout,3594,1
comm,3594,1
europ,3595,1
europ,3596,1
plus,3596,1
tout,3596,1
comm,3596,2
europ,3597,1
comm,3597,1
europ,3598,1
europ,3599,1
pay,3599,1
europ,3600,1
plus,3600,1
franc,3600,1
europ,3601,1
europ,3602,1
plus,3602,3
polit,3602,1
franc,3602,2
europ,3603,1
des,3603,1
tout,3603,1
entre,3603,1
europ,3604,2
des,3604,1
pay,3604,1
franc,3604,1
tout,3604,1
comm,3604,1
europ,3605,4
pay,3605,2
européen,3605,2
comm,3605,1
europ,3606,4
des,3606,1
pay,3606,1
polit,3606,1
européen,3606,2
europ,3608,1
pay,3608,3
europ,3609,3
des,3609,1
plus,3609,1
pay,3609,1
européen,3609,1
comm,3609,1
europ,3610,2
des,3610,1
franc,3610,1
comm,3610,1
europ,3611,1
plus,3611,2
tout,3611,1
europ,3612,3
europ,3614,1
des,3614,1
plus,3614,1
tout,3614,2
europ,3615,5
franc,3615,2
européen,3615,1
europ,3616,1
europ,3617,1
des,3617,1
entre,3617,1
europ,3618,1
des,3619,2
tout,3619,2
europ,3620,3
polit,3620,1
européen,3620,1
tout,3620,2
europ,3621,2
franc,3621,1
europ,3622,2
europ,3623,4
plus,3623,1
pay,3623,2
europ,3624,1
des,3624,1
plus,3624,1
pay,3624,1
tout,3624,1
europ,3625,2
pay,3625,2
europ,3626,2
tout,3626,1
comm,3626,1
europ,3627,2
europ,3628,3
pay,3628,1
polit,3628,1
tout,3628,1
europ,3629,2
plus,3629,2
polit,3629,1
entre,3629,1
europ,3630,1
europ,3631,1
europ,3632,1
europ,3633,1
europ,3634,1
polit,3634,1
europ,3635,1
entre,3635,1
europ,3636,1
europ,3637,1
franc,3637,1
tout,3637,1
europ,3638,1
tout,3638,1
europ,3639,1
europ,3640,1
franc,3640,2
europ,3641,1
des,3641,1
comm,3641,2
europ,3642,1
plus,3642,1
europ,3643,1
europ,3644,1
pay,3644,1
polit,3644,1
tout,3644,1
europ,3645,1
europ,3646,1
plus,3646,1
pay,3646,1
tout,3646,2
europ,3647,1
des,3647,1
pay,3647,1
europ,3648,1
polit,3648,1
tout,3648,1
europ,3649,1
plus,3649,1
europ,3650,3
des,3650,1
europ,3651,2
europ,3652,2
plus,3652,2
europ,3653,2
polit,3653,1
comm,3653,1
europ,3654,1
des,3654,1
plus,3654,2
europ,3655,2
plus,3655,2
franc,3655,1
europ,3656,2
des,3656,1
plus,3656,2
franc,3656,1
tout,3656,1
plus,3657,1
comm,3657,1
europ,3658,2
des,3658,1
plus,3658,1
europ,3659,6
europ,3660,2
polit,3660,1
europ,3661,1
entre,3661,1
des,3662,1
pay,3662,1
comm,3662,2
franc,3663,1
comm,3663,1
tout,3665,1
des,3666,1
tout,3666,2
entre,3666,2
entre,3667,1
des,3669,1
comm,3669,1
europ,3670,3
européen,3670,1
europ,3671,3
comm,3671,1
entre,3671,3
europ,3672,1
tout,3674,1
entre,3674,1
des,3675,1
plus,3675,2
comm,3675,1
pay,3678,1
comm,3681,1
tout,3683,1
des,3684,1
plus,3684,2
pay,3685,1
comm,3685,1
plus,3686,1
polit,3686,1
entre,3687,1
des,3690,4
tout,3690,1
europ,3692,1
plus,3692,1
franc,3692,1
tout,3692,1
europ,3693,7
des,3693,1
franc,3693,1
entre,3693,1
europ,3694,5
des,3694,1
pay,3694,1
franc,3694,5
tout,3694,1
comm,3694,1
europ,3695,2
des,3695,2
tout,3695,1
entre,3695,1
europ,3696,7
des,3696,1
plus,3696,1
europ,3697,8
franc,3697,1
europ,3698,4
europ,3699,15
des,3699,1
plus,3699,1
européen,3699,1
tout,3699,1
comm,3699,2
europ,3700,5
europ,3701,6
plus,3701,1
franc,3701,1
europ,3702,6
europ,3703,7
franc,3703,2
europ,3704,4
plus,3704,1
européen,3704,2
europ,3705,5
pay,3705,1
polit,3705,1
européen,3705,1
europ,3706,5
européen,3706,1
comm,3706,1
europ,3707,6
tout,3707,1
europ,3708,4
des,3708,1
polit,3708,1
comm,3708,1
europ,3709,5
pay,3709,1
comm,3709,1
europ,3710,6
europ,3711,5
européen,3711,1
europ,3712,9
plus,3712,1
pay,3712,1
franc,3712,2
europ,3713,6
des,3713,1
franc,3713,2
tout,3713,2
europ,3714,3
plus,3714,1
comm,3714,1
europ,3715,4
europ,3716,3
plus,3716,1
tout,3716,1
entre,3716,1
europ,3717,1
polit,3717,1
comm,3717,1
des,3718,3
europ,3719,1
des,3719,2
plus,3719,2
europ,3720,2
pay,3720,1
europ,3721,3
franc,3721,1
tout,3721,1
europ,3722,7
pay,3722,3
polit,3722,3
europ,3723,4
europ,3724,6
plus,3724,2
pay,3724,2
entre,3724,1
europ,3725,4
europ,3726,6
plus,3726,2
pay,3726,1
franc,3726,1
comm,3726,1
europ,3727,6
europ,3728,7
plus,3728,1
pay,3728,2
polit,3728,1
franc,3728,1
tout,3728,1
europ,3729,5
plus,3729,3
comm,3729,1
europ,3730,9
pay,3730,1
polit,3730,2
européen,3730,1
europ,3731,5
pay,3731,2
europ,3732,8
entre,3732,1
europ,3733,3
des,3733,3
plus,3733,2
pay,3733,1
comm,3733,1
europ,3734,8
europ,3735,7
européen,3735,1
europ,3736,3
europ,3737,3
europ,3738,3
plus,3738,1
europ,3739,3
plus,3739,2
européen,3739,1
europ,3740,1
des,3740,1
pay,3740,1
polit,3740,1
franc,3740,1
comm,3740,2
europ,3741,1
des,3741,1
pay,3741,1
polit,3741,1
franc,3741,1
comm,3741,2
europ,3742,3
des,3742,1
pay,3742,1
entre,3742,1
entre,3743,2
pay,3744,2
europ,3745,3
europ,3746,2
des,3746,1
franc,3746,2
europ,3747,11
polit,3747,2
européen,3747,1
