num,num_doc
853981,4488
851638,4489
254430,4490
29969,4491
247157,4492
226008,4493
72226,4494
82660,4495
365277,4496
00044961,4497
32134,4498
645213,4499
247022,4500
46801,4501
295965,4502
218618,4503
269527,4504
62053,4505
295999,4506
295804,4506
419108,4507
275897,4508
00045081,4509
231697,4510
211356,4511
275339,4512
296474,4513
195225,4514
387810,4515
48222,4516
63159,4518
255091,4519
171168,4520
275958,4522
210529,4523
24425,4523
299842,4523
25903,4523
60073,4523
24196,4523
51946,4524
00045241,4525
00045251,4526
00045261,4527
287200,4528
247350,4529
00045291,4530
160041,4531
174664,4532
61199,4533
257909,4534
446888,4535
47800,4536
149184,4537
392689,4538
2810,4539
2811,4539
46813,4540
46304,4541
227617,4542
227617,4543
297785,4544
205061,4545
251501,4546
295939,4547
264690,4548
00045481,4549
00045491,4550
00045501,4551
159539,4552
263698,4553
66856,4554
52121,4555
248524,4556
248459,4557
40375,4558
256301,4559
277152,4560
146878,4561
415745,4561
146374,4561
148009,4562
157172,4563
215764,4563
66817,4564
283482,4564
718623,4565
282727,4566
30878,4568
29664,4570
283677,4571
275517,4571
209554,4572
36495,4573
48415,4574
800456,4575
289221,4576
395929,4577
395930,4577
395931,4577
00045771,4578
00045791,4580
234801,4581
247209,4582
225528,4583
400147,4584
212613,4586
275964,4587
274091,4588
237228,4590
256086,4591
174093,4592
215964,4594
63245,4595
235615,4596
179496,4597
30556,4599
68896,4600
67385,4603
151292,4604
248948,4605
7398,4606
00046061,4607
219703,4608
83535,4609
00046091,4610
300175,4611
300176,4611
855922,4612
385989,4613
704653,4614
351020,4615
351257,4615
351253,4615
26997,4616
2528,4616
275709,4617
827453,4618
268640,4619
00046191,4620
00046192,4620
71721,4621
145693,4622
142866,4623
142732,4623
393848,4624
151499,4624
685,4625
148609,4626
834186,4627
392675,4628
295711,4629
00046291,4630
200339,4631
202615,4631
267181,4632
3006,4633
399072,4634
179910,4635
179922,4635
180636,4635
32745,4636
196906,4637
166662,4638
852931,4639
852967,4639
193868,4640
29534,4641
204927,4642
47260,4643
268906,4644
393070,4645
28577,4646
46917,4647
00046462,4647
26504,4647
46200,4647
852887,4648
234685,4648
735286,4648
226008,4649
226008,4650
00046501,4651
247162,4652
395945,4653
282395,4654
30876,4655
00046551,4656
276524,4657
276525,4657
259721,4658
270986,4659
207730,4660
288644,4661
59449,4662
258909,4663
00046631,4664
277284,4665
399435,4666
24945,4667
271561,4668
262164,4669
84042,4670
63287,4671
64431,4671
239243,4672
198384,4673
350824,4674
230724,4675
274097,4676
34127,4677
67087,4678
59179,4679
00046791,4680
00046801,4681
274634,4682
256816,4683
247405,4684
172704,4685
261046,4686
250614,4687
685,4688
00046881,4689
295589,4690
166091,4691
72073,4692
387187,4693
63186,4694
140232,4694
271337,4695
365397,4696
4152,4697
297785,4698
245222,4699
173059,4700
6164,4701
235003,4702
235004,4702
00047021,4703
254280,4704
254581,4706
704824,4707
34284,4710
260899,4711
194391,4712
705115,4713
246703,4714
284765,4717
49484,4718
251501,4719
00047191,4720
00047201,4721
00047221,4723
00047231,4724
00047241,4725
63220,4726
296296,4727
57950,4729
839663,4731
370663,4732
370671,4732
276577,4734
273742,4734
225904,4735
177266,4735
226236,4735
226237,4735
201548,4736
212928,4736
243751,4737
225497,4738
250324,4739
705396,4740
158483,4741
276773,4742
31868,4743
68736,4744
225725,4745
174194,4746
140041,4747
180828,4749
161648,4750
162209,4751
27076,4752
247147,4754
28628,4755
00047551,4756
231800,4758
230330,4759
370752,4760
7953,4761
402588,4762
402589,4763
799714,4764
211593,4765
216020,4767
273786,4768
167173,4769
403090,4770
00047701,4771
220696,4772
63025,4774
00047741,4775
245741,4776
26314,4777
150163,4778
257644,4779
229615,4780
402753,4781
212439,4782
29846,4783
264326,4784
143582,4785
228109,4786
00047861,4787
399124,4788
25740,4789
9439,4790
273778,4791
12040,4792
264829,4793
00047931,4794
24362,4796
24343,4796
00047961,4797
40326,4798
143370,4799
180554,4800
180555,4800
180556,4800
180557,4800
180558,4800
76820,4801
248583,4802
287969,4803
9571,4804
195185,4805
236346,4805
586726,4806
391493,4807
647010,4808
223056,4809
264326,4812
155744,4813
255404,4814
00048141,4815
00048151,4816
00048161,4817
244486,4818
28834,4819
827378,4821
296676,4824
446175,4825
446176,4825
446177,4825
35870,4826
393123,4827
387718,4827
76847,4828
2602,4829
275344,4831
169317,4832
169331,4832
4015,4832
169332,4832
169333,4832
209504,4833
150442,4835
177025,4836
295892,4837
00048371,4838
364926,4839
40427,4840
267838,4841
848533,4843
166129,4844
30043,4845
59733,4845
210283,4846
62178,4847
28781,4848
149118,4848
199381,4849
273583,4850
245222,4851
62208,4852
279441,4853
254301,4854
275890,4855
414993,4856
147403,4857
31778,4858
177518,4859
176132,4859
00048583,4859
277524,4860
29048,4861
2755,4861
2262,4861
2418,4861
145564,4861
31677,4861
81877,4861
2256,4861
2417,4861
245222,4862
178350,4863
207079,4863
7800,4864
200458,4865
232462,4866
51120,4867
36292,4868
195871,4869
180158,4869
41698,4870
226008,4871
2497,4872
247405,4874
151467,4875
24847,4875
364481,4876
79585,4877
173035,4878
245222,4879
285972,4880
24290,4881
00048811,4882
00048821,4883
235406,4885
179756,4886
386610,4887
823833,4889
601862,4889
831059,4889
64535,4890
386309,4890
00048893,4890
622795,4891
423305,4891
300175,4892
300176,4892
238127,4894
737092,4895
612790,4896
155148,4898
300175,4899
300176,4899
177950,4900
00049001,4901
00049011,4902
275990,4903
274943,4904
141251,4905
726705,4906
245222,4907
31778,4908
268377,4909
251005,4910
606419,4911
58785,4912
194836,4913
8168,4914
201105,4915
249968,4916
4876,4917
206233,4918
206234,4918
206235,4918
00049181,4919
179425,4920
149302,4920
389803,4922
284173,4923
57935,4924
272292,4925
830950,4926
830951,4926
213408,4927
281818,4928
246670,4929
256414,4930
273773,4931
273774,4931
160359,4932
256680,4933
26348,4934
177874,4935
236291,4936
393900,4937
395124,4937
394677,4938
56761,4939
236193,4943
262437,4946
263698,4946
65286,4947
36461,4948
58133,4949
59316,4950
269260,4951
150909,4952
254194,4953
259859,4954
177635,4955
180470,4955
193907,4956
194690,4957
194767,4957
148846,4958
148847,4958
287743,4960
54215,4960
32900,4961
32900,4962
3303,4963
48992,4964
66848,4965
283482,4966
66804,4967
69359,4967
225084,4968
281999,4969
222472,4970
222916,4971
181277,4972
220910,4973
198713,4974
59157,4975
253680,4976
199388,4977
285108,4978
78330,4979
61286,4981
284259,4983
250130,4985
64362,4986
201478,4987
59923,4988
198571,4989
243698,4991
350847,4992
167253,4993
176540,4994
177090,4995
177456,4996
294190,4997
295314,4997
295067,4998
295531,4999
24675,5000
256104,5001
47730,5002
167253,5003
177627,5004
48793,5005
176239,5006
27331,5007
295968,5008
275964,5011
157320,5012
256356,5013
396675,5014
268631,5015
268631,5016
393059,5017
297556,5018
396359,5019
268631,5020
392847,5021
386250,5021
253437,5022
253871,5023
249636,5024
157277,5025
386644,5026
221735,5027
385866,5028
386582,5029
370970,5030
201160,5031
274627,5032
38288,5033
201160,5034
297785,5035
47672,5036
257629,5037
24821,5037
195625,5038
265871,5038
238264,5039
167317,5040
262030,5040
238264,5041
265825,5042
238264,5043
238264,5044
232826,5045
69516,5046
364275,5046
28661,5046
29329,5047
68591,5048
68591,5049
33403,5051
272387,5052
6164,5053
6164,5054
272385,5055
250613,5056
80836,5057
80600,5057
281598,5058
60381,5059
248468,5060
29602,5061
265217,5062
257133,5063
265217,5064
257011,5065
219677,5066
396290,5066
206421,5066
219677,5067
206421,5067
396290,5067
219677,5068
396290,5068
219677,5069
396290,5069
284334,5070
263700,5071
244977,5072
266996,5073
79937,5074
242861,5075
29509,5076
250614,5077
78231,5080
386846,5081
29783,5082
59733,5082
82530,5083
181438,5084
80100,5085
29267,5086
221723,5087
4458,5088
47315,5089
145564,5089
399515,5091
253994,5092
161861,5093
181187,5094
297763,5095
282176,5096
241858,5097
216569,5099
48556,5100
25849,5102
296155,5103
47315,5104
145564,5104
56480,5105
254637,5106
24625,5107
25176,5107
59112,5108
48548,5109
31834,5109
24332,5110
25312,5110
24717,5111
25000,5111
26364,5112
75243,5113
177264,5113
249441,5113
399124,5114
60176,5115
399054,5116
399056,5116
273261,5117
15153,5118
265274,5119
228459,5120
205248,5121
51333,5122
215707,5123
281825,5124
281818,5125
33074,5126
281328,5127
257347,5128
221006,5129
46978,5130
31031,5131
399039,5132
268237,5133
250225,5135
27039,5136
84411,5136
250225,5137
24336,5138
31518,5138
417871,5139
417872,5139
62053,5140
231183,5141
141335,5142
47918,5143
24462,5144
80577,5144
80993,5144
81532,5144
81109,5144
81197,5144
80910,5144
80552,5144
25928,5145
81215,5145
157127,5146
164143,5146
157136,5147
227147,5148
225302,5149
210414,5150
210620,5150
210355,5151
81434,5152
271860,5153
147651,5153
273867,5154
259776,5155
260067,5156
231342,5158
25158,5159
225868,5159
233368,5160
233369,5160
233370,5160
142571,5161
162553,5162
263234,5163
230188,5164
237182,5166
231365,5167
231739,5168
233290,5168
233291,5168
232862,5168
231529,5169
232346,5170
232347,5170
232609,5171
232034,5172
232858,5173
232859,5173
289907,5174
268308,5175
281513,5176
150443,5177
254352,5178
149907,5179
155131,5180
281469,5180
226402,5181
144663,5182
268617,5183
228459,5184
398514,5185
268524,5186
418461,5187
418313,5188
404240,5189
364942,5191
30073,5192
30073,5193
30073,5194
24253,5195
49430,5196
179272,5197
241585,5198
52703,5199
33866,5200
387641,5201
12079,5202
47266,5203
46740,5204
26964,5205
47209,5206
233319,5207
47381,5208
233319,5209
47141,5210
59179,5211
47381,5212
47381,5213
233319,5214
233319,5215
26964,5216
34245,5217
46349,5218
47350,5218
34515,5219
370970,5220
46523,5221
149684,5222
00052221,5223
00052222,5223
00052223,5223
00052231,5224
00052241,5225
00052251,5226
00052261,5227
00052271,5228
00052281,5229
00052291,5230
00052292,5230
00052301,5231
00052311,5232
00052321,5233
00052331,5234
00052341,5235
00052351,5236
00052361,5237
00052362,5237
287194,5238
396447,5239
288204,5240
10072,5241
155752,5241
256414,5242
170754,5243
146633,5244
146317,5245
9672,5246
7812,5246
396188,5247
398417,5248
47182,5249
2497,5250
57047,5250
57047,5251
2497,5251
6826,5252
2497,5253
273731,5254
2497,5255
2497,5256
46548,5257
46280,5258
46912,5258
234096,5259
2414,5260
4920,5261
4919,5262
2409,5263
5906,5264
6289,5265
71908,5266
7176,5267
5037,5268
5562,5269
7667,5270
6967,5271
2497,5272
2497,5273
218994,5274
2413,5275
227414,5277
240512,5277
449430,5278
256104,5279
296538,5280
268310,5281
254280,5282
286401,5285
35402,5286
53311,5287
275219,5290
65107,5291
245373,5292
256177,5293
257678,5294
53503,5299
52774,5299
53431,5302
26722,5303
232055,5304
62142,5305
148196,5306
46378,5307
233241,5308
31677,5309
4787,5309
5409,5310
61802,5310
36292,5311
4461,5311
00053121,5313
226008,5314
400820,5316
2497,5317
57047,5318
2497,5318
2497,5319
57047,5320
2497,5320
47182,5321
2497,5322
57047,5322
256911,5323
286245,5324
286252,5324
650978,5325
622801,5326
392741,5327
66822,5328
73552,5329
229251,5330
169532,5331
591452,5331
254793,5332
370970,5334
284259,5335
265217,5336
69752,5337
245480,5338
250614,5339
297763,5340
274943,5341
274943,5342
31113,5343
30041,5344
30638,5345
365560,5346
9236,5347
224449,5348
257143,5349
267942,5350
219055,5352
151125,5353
215707,5354
166740,5356
219394,5357
221722,5358
1063,5359
261305,5360
72129,5361
249976,5362
236094,5363
275259,5364
8100,5365
47751,5366
26964,5367
47508,5368
47137,5369
46888,5370
48157,5371
46888,5372
46411,5373
399496,5374
46411,5375
26964,5376
47141,5377
147841,5378
47466,5379
264649,5380
253761,5381
253865,5382
233319,5383
34891,5384
47751,5385
592675,5386
295712,5387
261133,5388
158566,5389
603376,5389
665576,5390
441422,5391
730365,5392
733843,5393
604353,5393
255783,5393
655284,5394
403222,5395
403958,5396
220601,5397
179416,5398
147841,5399
403244,5400
402589,5401
659325,5402
248660,5403
397466,5404
00054041,5405
656535,5406
403963,5407
392788,5408
257351,5409
44549,5409
240088,5409
459209,5410
441422,5411
729380,5412
275103,5413
271274,5414
823368,5415
800452,5416
43429,5417
209226,5418
400927,5419
207638,5421
264325,5422
24659,5423
236643,5425
46553,5427
391872,5428
287199,5429
239606,5430
795847,5431
161124,5432
148174,5433
705903,5434
721370,5434
296702,5435
277283,5437
397305,5438
705937,5439
800126,5440
146422,5441
614454,5442
350760,5443
257182,5444
164675,5445
796246,5446
852847,5447
245222,5448
265867,5449
78171,5450
255227,5450
262073,5450
262645,5451
268545,5452
400176,5453
399059,5454
149726,5455
77527,5455
156488,5455
587136,5456
276886,5457
284397,5458
146181,5459
61826,5461
267209,5462
176132,5463
46888,5465
234915,5466
225481,5467
00054671,5468
11347,5469
735355,5470
250660,5471
47204,5472
797335,5473
207448,5474
238033,5475
63639,5476
65632,5477
152,5478
271208,5479
216691,5480
00054801,5481
00054802,5481
247821,5482
254431,5483
66366,5484
3227,5484
393568,5484
3457,5484
227413,5484
181277,5485
196332,5486
58528,5487
247195,5488
218039,5489
370970,5490
00054901,5491
38557,5492
78171,5493
40305,5494
212888,5495
240353,5496
155699,5497
219713,5498
46915,5500
47006,5500
175558,5501
155344,5503
00055031,5504
256607,5505
612650,5506
31106,5507
24723,5507
00055071,5508
00055072,5508
00055073,5508
00055091,5510
223070,5511
25029,5512
30621,5513
173987,5515
386382,5516
419432,5516
606408,5517
35479,5518
243035,5519
262850,5519
180620,5520
261200,5521
273113,5522
180150,5523
00055231,5524
388677,5525
216425,5526
216384,5526
220073,5527
280212,5528
27800,5529
00055291,5530
3350,5531
275339,5532
00055321,5533
288501,5534
225729,5535
280665,5536
00055361,5537
00055362,5537
00055363,5537
159041,5538
397639,5539
232827,5540
237071,5542
246565,5543
14896,5544
54726,5545
174891,5547
167594,5548
396854,5549
199051,5550
209208,5552
214365,5554
216502,5555
51593,5556
00055561,5557
00055571,5558
00055581,5559
11105,5561
239310,5562
277284,5563
83133,5564
217149,5565
234747,5566
49413,5567
763139,5567
265952,5568
855952,5569
855954,5569
843101,5569
854996,5571
849456,5572
295920,5574
47728,5575
00055751,5576
00055761,5577
00055771,5578
248273,5579
256497,5580
31525,5581
174642,5582
238222,5583
448443,5585
266819,5586
8815,5587
258836,5588
57205,5588
51447,5589
46318,5590
00055901,5591
277205,5592
238117,5593
174462,5594
142868,5595
227923,5596
224449,5597
59450,5598
271819,5599
298758,5601
35870,5602
289912,5603
142295,5604
175255,5605
248948,5606
230270,5607
65506,5608
00056081,5609
145422,5610
833253,5611
266110,5612
275988,5613
295306,5615
30621,5616
397729,5617
220705,5618
70174,5619
230823,5620
161426,5621
408735,5622
24196,5623
278804,5624
251946,5625
228880,5626
203961,5628
834114,5629
166605,5630
248316,5631
205348,5632
56370,5633
9067,5633
00056331,5634
226570,5635
268460,5636
245965,5636
226583,5636
276995,5636
63534,5637
00056371,5638
219057,5639
46807,5641
3526,5642
403396,5642
286450,5643
222911,5644
262909,5645
263700,5645
26695,5646
00056461,5647
46785,5648
408999,5649
8573,5650
47111,5651
00056511,5652
00056512,5652
175101,5653
00056531,5654
251501,5655
256301,5656
286023,5657
00056571,5658
286844,5659
140464,5660
166820,5661
71908,5662
269022,5662
268371,5662
30551,5662
30878,5662
201547,5663
280697,5664
659064,5665
398547,5666
30916,5667
25786,5667
00056671,5668
398495,5669
690352,5670
690354,5670
281211,5671
12066,5671
31868,5672
31056,5672
229887,5673
253702,5674
29505,5675
399124,5677
399124,5678
248875,5679
248876,5679
70422,5680
272628,5680
651037,5681
158694,5682
264162,5684
278947,5685
259996,5685
247171,5686
235615,5687
288834,5689
47484,5690
25778,5690
240676,5691
84900,5692
173981,5693
67216,5694
447547,5695
824333,5696
295528,5697
386257,5698
167471,5699
172992,5699
206763,5700
387331,5701
387340,5701
00057011,5702
59890,5703
59889,5703
255774,5704
763987,5705
235391,5706
834156,5707
177950,5708
80472,5709
00057091,5710
70831,5711
70832,5711
70833,5711
70834,5711
70835,5711
70836,5711
201174,5711
70837,5711
26748,5712
162567,5713
241617,5714
800371,5715
27064,5716
281713,5717
281718,5718
197099,5719
245222,5720
59447,5721
253689,5722
199051,5723
00057231,5724
00057241,5725
278505,5726
235285,5727
264762,5728
29635,5729
221328,5730
659407,5731
298758,5732
158915,5733
221735,5734
5886,5734
00057341,5735
00057342,5735
00057343,5735
30673,5736
5886,5737
229540,5738
6164,5739
295633,5740
280330,5742
247538,5743
52405,5744
726757,5745
852914,5746
158802,5746
143271,5747
243376,5748
281818,5749
24317,5750
166820,5751
587663,5752
300175,5753
300176,5753
29925,5754
253966,5755
273543,5756
80840,5757
66527,5757
3947,5758
273516,5759
266817,5760
00057601,5761
273523,5762
280740,5763
350516,5764
213787,5765
175618,5766
166262,5766
398443,5767
398443,5768
25973,5769
00057691,5770
00057701,5771
458869,5773
32914,5774
220674,5775
234907,5776
275988,5777
69470,5778
48996,5779
147803,5780
213120,5782
00057821,5783
214618,5784
275685,5785
159526,5786
204955,5788
207600,5789
196549,5790
299607,5791
255934,5791
388187,5792
82524,5793
82524,5794
211572,5795
203601,5796
27831,5797
24566,5798
156111,5799
229810,5800
609470,5801
175560,5802
415221,5803
275344,5804
181510,5805
250614,5806
34337,5807
236591,5808
255994,5809
195113,5812
29048,5813
248695,5814
269361,5816
385573,5817
194812,5819
224089,5820
265274,5821
162895,5822
263485,5822
166524,5822
77493,5822
166505,5822
273426,5823
396140,5824
44335,5824
71908,5825
46978,5826
47091,5826
68508,5827
253785,5828
11924,5829
289912,5830
295880,5831
272868,5832
728234,5834
402988,5835
00058342,5835
72054,5836
140987,5837
219864,5838
282339,5839
298476,5840
216689,5841
28450,5843
143369,5844
156711,5845
00058451,5846
00058461,5847
617274,5848
254755,5849
396641,5850
615713,5851
249336,5852
143008,5853
163320,5854
216689,5855
72429,5856
216890,5857
853989,5858
845580,5859
848578,5860
386309,5860
00058593,5860
29880,5861
193868,5862
289349,5863
43219,5864
226008,5865
78282,5866
271669,5867
33415,5868
30584,5869
59019,5870
225509,5871
193731,5872
267765,5873
46878,5875
00058751,5876
244946,5877
00058771,5878
00058772,5878
280590,5879
269022,5880
00058801,5881
00058811,5882
197425,5883
197426,5883
180617,5884
255619,5885
55777,5887
199027,5888
178005,5889
174724,5890
275962,5891
365283,5892
63129,5893
75324,5893
237789,5893
255403,5894
266819,5897
43662,5900
204453,5901
154868,5902
36801,5905
00059051,5906
387182,5907
220353,5908
402594,5909
161510,5910
271630,5911
401040,5912
401033,5912
401546,5912
402502,5912
401007,5912
398372,5912
448007,5912
300175,5913
300176,5913
386706,5914
386707,5914
00059141,5915
30738,5916
350747,5918
30584,5920
260543,5921
253639,5922
284174,5923
295633,5924
00059241,5925
155537,5926
275294,5927
46738,5928
47968,5929
419561,5930
837618,5930
394788,5931
232762,5932
178605,5933
178606,5933
00059331,5934
00059341,5935
247927,5936
832656,5937
46411,5938
147679,5939
275188,5940
00059411,5942
00059412,5942
226309,5943
252540,5944
171138,5945
147692,5946
149030,5946
226008,5947
227410,5949
00059491,5950
275988,5951
52262,5952
370767,5953
278503,5954
364699,5956
59629,5958
404369,5959
47730,5960
350978,5961
403192,5962
00059621,5963
296344,5964
00059641,5965
27064,5966
79829,5967
216574,5968
227955,5969
3799,5970
158172,5971
295712,5972
28277,5973
403244,5974
403983,5974
246868,5975
177855,5976
583896,5977
264418,5978
55147,5979
221723,5980
386363,5981
272597,5983
219716,5984
63726,5985
207815,5986
39693,5987
24261,5989
00059891,5990
296976,5991
396187,5992
25747,5994
148489,5995
826265,5995
645721,5995
234747,5996
215433,5997
246821,5998
365358,5999
211823,6000
9460,6001
00060011,6002
836719,6003
764985,6004
275213,6005
227219,6006
47577,6007
36029,6008
47350,6008
47372,6010
00060101,6011
00060102,6011
389401,6012
276586,6013
276811,6014
282036,6015
230455,6016
31258,6017
49244,6018
235236,6019
237877,6019
408790,6020
262645,6021
394304,6022
178694,6023
392751,6024
62038,6028
31113,6029
30073,6030
145423,6031
47918,6032
31480,6033
396172,6034
177635,6035
180470,6035
210831,6036
180155,6037
262645,6038
49079,6039
32977,6040
49924,6040
46173,6040
50086,6041
51031,6041
237068,6041
403983,6043
24219,6043
252060,6043
403235,6043
3304,6043
234959,6044
26658,6045
66719,6046
150344,6046
283482,6047
150344,6048
44054,6049
253258,6050
295333,6051
256835,6052
181275,6053
198195,6054
29267,6055
198713,6056
248602,6058
248580,6060
287199,6061
244915,6062
45088,6064
45088,6065
6975,6066
66220,6067
67000,6068
60034,6069
176225,6071
80376,6073
67380,6074
59112,6075
177579,6076
27183,6077
179624,6078
179625,6078
179611,6079
179834,6080
180401,6081
256104,6083
294029,6084
278504,6087
278504,6088
286309,6089
295968,6090
397140,6091
397147,6092
226990,6093
365218,6094
365218,6095
365218,6096
365276,6097
268631,6098
4152,6098
4720,6099
4152,6100
56838,6101
29974,6102
350761,6103
260934,6104
370984,6105
155150,6106
386641,6107
385859,6108
386889,6109
149684,6110
268039,6111
33167,6112
254544,6113
3799,6114
235491,6115
38288,6116
258630,6117
63193,6118
586934,6119
69283,6120
241055,6121
238264,6122
255235,6123
238264,6124
241055,6125
238264,6126
232826,6127
29796,6128
231833,6129
258909,6130
260222,6131
56442,6132
194668,6133
29567,6134
30692,6134
70264,6135
171694,6136
60836,6137
266819,6138
4880,6139
248882,6140
203306,6141
51806,6142
28145,6143
271182,6144
265217,6145
257143,6146
59511,6147
393305,6147
142766,6148
214517,6149
266996,6150
33398,6151
266940,6152
398417,6153
170725,6154
35112,6155
64120,6156
267138,6157
174891,6158
181527,6159
251501,6160
36619,6161
auteur_thlou_329,6162
282176,6163
63221,6164
195870,6165
48556,6166
276984,6167
286842,6167
276335,6168
276627,6169
286018,6170
276289,6171
278995,6172
30148,6173
49304,6173
176949,6174
24551,6174
31106,6175
31876,6175
24196,6175
212613,6176
67385,6177
31139,6177
49164,6178
175726,6179
24949,6180
26211,6180
47926,6180
49171,6181
64258,6182
273261,6183
398349,6184
278504,6185
179433,6186
295667,6187
235285,6188
30505,6189
257347,6190
51434,6191
180203,6192
51987,6193
51884,6194
281552,6195
27878,6196
26796,6197
26731,6198
176543,6199
179902,6199
176688,6200
48992,6201
148888,6202
81800,6202
286807,6202
177264,6203
81307,6203
268386,6205
177242,6206
150558,6207
279380,6208
226006,6209
217162,6210
230296,6212
230296,6213
231530,6214
231531,6214
229610,6215
219430,6216
269418,6217
177242,6218
147955,6219
163399,6220
164005,6221
164961,6221
230008,6222
230009,6222
220527,6223
232415,6224
231364,6225
210349,6226
231464,6226
223970,6226
233284,6227
231755,6228
231756,6228
268385,6230
149684,6231
48851,6232
253627,6233
179004,6234
178628,6234
279370,6235
390441,6237
390600,6238
30073,6239
28443,6240
51300,6241
24274,6242
254453,6242
195174,6243
215532,6244
74234,6244
233487,6245
11875,6246
404278,6247
268613,6248
34515,6249
370970,6250
385858,6251
370970,6252
47141,6253
46411,6254
46411,6255
46368,6256
254188,6257
46670,6258
47466,6259
26964,6260
288265,6261
48002,6262
47141,6263
47466,6264
47141,6265
228517,6266
47571,6267
36188,6268
46727,6269
46758,6269
228517,6270
59179,6271
46411,6272
46771,6273
47918,6274
47579,6275
147857,6276
387717,6277
294841,6278
00062781,6279
00062791,6280
00062801,6281
00062802,6281
00062811,6282
00062821,6283
73755,6284
262612,6284
00062841,6285
00062851,6286
00062861,6287
00062862,6287
00062871,6288
00062881,6289
00062891,6290
00062892,6290
00062901,6291
00062921,6293
00062931,6294
00062941,6295
00062942,6295
00062951,6296
149684,6298
00062981,6299
00062991,6300
00063001,6301
00063011,6302
00063021,6303
396184,6304
256414,6305
60465,6306
275686,6307
67746,6307
165070,6308
396334,6309
60007,6310
46879,6311
231933,6312
46889,6313
35960,6314
46771,6315
35960,6316
5214,6318
71908,6319
5037,6320
27177,6321
5906,6322
6217,6323
6287,6324
273586,6325
71908,6325
2413,6326
7355,6327
64445,6328
276720,6329
60012,6330
222085,6331
296936,6332
285630,6336
00063371,6338
53679,6341
248732,6342
256909,6343
31784,6344
593180,6355
149324,6356
150996,6357
149227,6358
281469,6359
151350,6359
149670,6360
47560,6361
396189,6362
391860,6363
00063631,6364
00063641,6365
00063651,6366
00063652,6366
00063661,6367
00063671,6368
00063681,6369
180147,6370
276811,6370
275686,6371
400277,6372
398573,6372
400982,6372
397304,6372
281958,6373
36599,6374
51292,6376
286733,6377
388564,6378
658711,6379
658712,6379
663461,6379
254877,6380
388577,6381
449411,6382
275719,6383
29794,6384
58113,6385
69752,6386
159782,6387
248660,6388
247256,6389
262521,6390
143454,6390
224449,6391
257020,6392
143837,6393
283596,6394
275506,6395
29461,6396
286681,6397
399843,6398
235481,6399
275685,6400
159790,6401
235236,6401
71729,6402
398417,6403
171995,6404
280345,6405
266996,6406
75246,6407
266864,6408
3500,6409
58209,6410
49673,6410
226990,6411
275715,6412
161027,6413
26731,6414
30584,6415
166648,6416
238387,6417
1063,6418
235507,6418
218962,6419
47910,6420
245970,6421
9298,6422
46888,6423
26964,6424
47751,6425
46645,6426
34452,6427
253772,6428
47039,6429
33996,6430
00064301,6431
47141,6432
47132,6433
47141,6434
33979,6435
47182,6436
46645,6437
176688,6438
650104,6439
29794,6440
202994,6441
51210,6442
403301,6443
402753,6444
403224,6445
280569,6446
170754,6447
420456,6448
148651,6449
53416,6450
176239,6451
149684,6452
173895,6453
234747,6454
248660,6455
403373,6456
270798,6457
798413,6458
245232,6459
81480,6460
80774,6460
279910,6461
288067,6462
265245,6463
398247,6464
834682,6465
295701,6466
251030,6467
215200,6468
222983,6469
287143,6471
265557,6472
264325,6473
80810,6474
281183,6475
3394,6475
10170,6475
42705,6476
388906,6478
420384,6479
396447,6480
398522,6481
236440,6482
263562,6483
169462,6484
149684,6485
254019,6486
196636,6487
29502,6488
00064881,6489
00064901,6491
449478,6492
235406,6493
852685,6494
852687,6494
227955,6494
11781,6495
268545,6496
724712,6497
724350,6497
268039,6498
193649,6499
180158,6499
232847,6500
25740,6501
46411,6502
398121,6503
40303,6504
241940,6505
248592,6506
143122,6507
42890,6508
7844,6509
30551,6510
386289,6513
67269,6514
234120,6516
221737,6517
27733,6518
00065181,6519
00065182,6519
268545,6521
39948,6522
00065221,6523
232471,6524
285809,6525
240326,6527
239188,6527
239189,6527
238280,6527
51707,6528
222312,6529
00065291,6530
00065301,6531
00065311,6532
194778,6533
261328,6534
00065341,6535
62210,6536
141313,6537
395350,6539
395351,6539
256064,6540
76613,6541
00065411,6542
198516,6543
169058,6544
168937,6544
33228,6544
169281,6544
00065441,6545
79711,6546
178960,6547
159834,6548
394313,6549
69975,6551
70002,6551
70003,6551
52079,6552
252030,6553
300175,6555
300176,6555
399124,6556
399124,6557
248581,6558
441724,6559
441724,6560
652226,6561
215707,6562
419561,6563
645301,6563
447419,6564
447423,6564
447425,6564
447426,6564
447428,6564
447431,6564
58528,6565
59450,6566
00065661,6567
45167,6569
300175,6571
300176,6571
46687,6572
47350,6572
37701,6573
37343,6573
00065731,6574
00065741,6575
180469,6576
180636,6576
00065761,6577
229144,6578
30584,6579
00065791,6580
00065792,6580
00065793,6580
685140,6581
850897,6581
201815,6582
1723,6582
141185,6582
49444,6583
49280,6583
49445,6583
6622,6584
255996,6585
211442,6586
47063,6587
00065881,6589
1688,6590
1689,6590
297785,6591
245919,6592
233362,6592
650274,6593
46282,6594
47896,6595
159288,6596
228202,6597
198282,6598
386309,6598
00065973,6598
732828,6599
144347,6600
47621,6601
47386,6602
00066021,6603
204359,6604
5078,6605
215218,6606
269022,6607
213612,6608
231183,6608
5707,6609
270514,6610
251001,6611
73385,6612
295837,6613
195305,6614
00066141,6615
256271,6616
67890,6617
72091,6618
156062,6619
408882,6620
732026,6621
618565,6622
365637,6623
