num,nom,annee_naissance,annee_decès,bio
255673,Brasseur Gérard ,1923,1998,"Géographe. - Docteur ès lettres (Paris, 1968). - Directeur de recherches à l'ORSTOM, Paris, chargé d'enseignement de la géographie de l'Afrique à l'INALCO (en 1973) (Source DataBNF)"
253459,Pasquier Roger ,1923,,
253763,Brasseur-Marion Paule,,,"Historienne, spécialiste de l'Afrique de l'Ouest. - Chargée de conférences à l'École des hautes études en sciences sociales (en 1988) (Source DataBNF)"
268425,Martel André ,1930,,"Historien. - Agrégé d'histoire (1952). - Docteur ès lettres (Paris, 1965). - Maître de conférences à la Faculté des lettres de Tunis, puis professeur à l'Université de Montpellier III et à l'Institut d'études politiques d'Aix-en-Provence, chaire d'histoire de la défense (en 1991) (Source DataBNF)"
399454,Labouz Marie-Françoise,,,"Professeur à l'Université de Versailles-Saint-Quentin-en-Yvelines, Chaire Jean Monnet à l'Université de Paris 10-Nanterre (en 1992) (Source DataBNF)"
255412,Tarrade Jean ,1922,2003,"Historien. - Doyen de la Faculté des sciences humaines à l'Université de Poitiers (en 1986), professeur émérite d'histoire moderne à l'Université de Poitiers (Source DataBNF)"
694447,Nagy Csongor István,,,
726502,Berthoumieu Victor ,1840,1916,
00074821,Mitropolitski Siméon,,,
278288,Matei Iuliana,,,
237257,Héricourt Jérôme,,,
604596,Cocude-Michel Marguerite,,,
390379,Roman Frédéric ,1871,1943,"Géologue. - Collaborateur adjoint au service de la carte géologique de France (1897). - Professeur à la Faculté des sciences de Lyon. - Membre de l'Académie des sciences, belles-lettres et arts de Lyon. - Docteur ès sciences (1897) (Source DataBNF)"
733219,Ferreira Virginia,,,
00074881,Gerchamm,,,
146629,Jeunesse Christian,,,"Conservateur du patrimoine. - En poste à la Direction des affaires culturelles d'Alsace, Service régional de l'archéologie (en 1993). - Professeur d'archéologie à l'Université de Strasbourg (en 2011) (Source DataBNF)"
420439,Grenon Jean-Yves,,,Diplomate canadien à la retraite. - Professeur invité à l'Université Laval et membre de la Société historique de Québec (en2001) (Source DataBNF)
694183,Labertit Guy,,,Militant politique (Source DataBNF)
230557,Ravenel Bernard,,,Agrégé d'histoire. - Responsable des relations internationales au Bureau politique du PSU (de 1974 à 1984) (Source DataBNF)
275915,Picavet Camille Georges ,1881,,Historien. - Professeur d'histoire moderne et contemporaine à la Faculté des lettres de Toulouse. - Lauréat de l'Académie française (Source DataBNF)
726811,Pérez Charles ,1873,1952,"Docteur ès sciences. - Spécialiste en biologie zoologique. - Professeur à la Faculté des sciences, Université de Paris et directeur de la station biologique de Roscoff, Finistère (Source DataBNF)"
209218,Pernet Alain,,,Traduit de l'allemand en français (Source DataBNF)
654608,Lupoli Roland,,,Entomologiste et biologiste (Source DataBNF)
835898,Dusoulier François ,1977,,
645828,Streito Jean-Claude,,,
584402,Foucart Antoine,,,
417136,Rabaut saint-étienne Jean paul ,1743,1793,Avocat. - Ministre protestant. - Député aux États Généraux. - Membre du parti girondin (Source DataBNF)
78326,Verger Fernand ,1929,2018,Professeur à l'École normale supérieure de Paris (en 1991). - Directeur d'études à l'École pratique des hautes études et directeur du laboratoire IMAGÉO du CNRS (en 1992) (Source DataBNF)
256836,Devleeshouwer Robert ,1925,,A été professeur d'histoire économique et sociale à l'Université libre de Bruxelles (Source DataBNF)
242354,Geoffroy Bernard,,,Enseignant à l'Ecole Biblique et archéologique française de Jérusalem (Source DataBNF)
738790,Hurstel Nicole,,,
213254,Olszowy-Schlanger Judith ,1967,,"Paléographe. - Directeur d'études, École pratique des hautes Études, Paris (en 2004). - Professeur, Institut de recherche et d'histoire des textes - UPR 841, Centre national de la recherche scientifique, Paris (en 2004)
Écrit aussi en anglais (Source DataBNF)"
720989,Pavlovic Dragana,,,
799978,Navas Navarro Susana,,,
293935,Arnold Matthieu ,1965,,"Docteur en théologie. - Professeur d'histoire moderne et contemporaine à la Faculté de théologie protestante de l'Université de Strasbourg (depuis 1997). - Rédacteur en chef de la revue ""Positions luthériennes"" (depuis 1997) (Source DataBNF)"
720248,Bosc Gérard,,,
705391,Galletto Florent,,,
417996,de Spiegeleer Christoph,,,
161668,Libertson Joseph,,,
426562,Stoehr-Monjou Annick ,1972,,Agrégée de lettres classiques. - Maître de conférences à l'Université de Clermont-Ferrand (en 2009) (Source DataBNF)
278726,Defradas Jean ,1911,1974,Helléniste. - Professeur à l'Université de Paris X-Nanterre (depuis 1970) (Source DataBNF)
47753,Jordan Augustin,,,
6474,Courtois de Viçose G.,,,Banquier. - Docteur en droit (1937) (Source DataBNF)
48007,Pierre André,,,
00075421,Dorais Louis-Jacques,,,
213239,Kovats Beaudoux Edith,,,Maître de conférences en ethnologie à l'Université René-Descartes-Paris V (en 2002) (Source DataBNF)
848655,Cassanyès Joseph ,1758,1843,
844096,Delmas Jean-François-Bertrand ,1751,1798,"Militaire et homme politique. - Fut lieutenant avant la Révolution, puis devint major de la Garde nationale de Toulouse. - Député de la Haute-Garonne à l'Assemblée législative, à la Convention et au Conseil des Anciens (Source DataBNF)"
350658,Des Places Édouard ,1900,2000,"Helléniste. - Jésuite. - Professeur de philosophie grecque à l'Institut catholique de Paris, à l'Institut biblique de Rome et à l'Université grégorienne de Rome. - Membre correspondant de l'Académie des inscriptions et belles-lettres. - Docteur ès lettres (1929)
Éditeur de textes grecs (Source DataBNF)"
387252,Mathieu M.,,,
364701,Buxton Richard G. A.,,,"Professeur d'histoire à l'Université de Bristol, GB (en 1994). - Spécialiste de la Grèce antique (Source DataBNF)"
280960,Apel-Muller Jeanine,,,
151402,Hutin François-Régis ,1929,2017,
288380,Chelhod Joseph ,1919,1994,"Ethnologue. - Ancien directeur de recherche au CNRS
Traduit de l'arabe en français (Source DataBNF)"
83188,GALICHET François ,1943,,Titulaire d'un doctorat d'État de philosophie. - Professeur à l'IUFM d'Alsace (en 2002). - Professeur émérite à l'Université de Strasbourg (en 2014) (Source DataBNF)
83189,Manderscheid Jean-Claude,,,"Professeur de mathématiques, médecin et docteur en santé publiqe (Source DataBNF)"
83194,Aventurin Elzéa,,,
396225,Judic Bruno,,,"Agrégé, spécialiste d'histoire religieuse du haut Moyen âge et d'anthropologie historique. - A enseigné à l'Université de Madagascar, Tuléar et Antananarivo, et à l'Université de Lille 3. - Professeur d'histoire médiéval à l'Université de Tours (en 2008) (Source DataBNF)"
396610,Rossignol Benoît ,1972,,
398154,Bouche Charles-François ,1737,1795,
584200,Livré Noël-Eustache ,1728,1804,"Apothicaire. - Député suppléant, puis titulaire (11 juillet) aux États Généraux, maire du Mans (1794) (Source DataBNF)"
166081,Collange Jean-François ,1944,,Pasteur protestant. - Professeur à la Faculté de théologie de Strasbourg (en 2009 ; depuis 1981) (Source DataBNF)
288095,De Ruffray Sophie,,,
63976,THUILLIER Jacques,,,
00075751,Moomou Jean,,,
171961,Guilhaumou Jacques ,1948,,"Historien. - Chargé de recherches au CNRS en Sciences du langage. - Directeur de recherche en sciences du langage à l'UMR Histoire des théories linguistiques, CNRS-ENS Lyon (en 2004). - Directeur de recherches émérite (en 2013) (Source DataBNF)"
280427,Maldidier Denise ,1931,1992,"Linguiste, spécialisée en analyse du discours. - Maître de conférences de linguistique à l'Université de Paris-X-Nanterre, membre du Centre de recherches linguistiques de Paris X et membre de l'URA (CNRS) sur l'histoire des théories linguistiques (Source DataBNF)"
159104,Ek Sverker R. ,1930,,Professeur d'histoire de la littérature à l'Université d'Umeå (Source DataBNF)
159109,Argentré-Rask Monique d,,,
00075801,Garneau Stéphanie,,,
1839,RODIER Claire,,,"Juriste. - En poste au Gisti, Groupe d'information et de soutien des immigrés (en 2008) (Source DataBNF)"
193919,Borcan Daniela,,,Docteure en droit. - Ingénieure de recherche à l'Université de Poitiers (en 2013) (Source DataBNF)
613827,Beaudrap Anne-Raymonde de ,1948,,Chargée de cours à l'Institut universitaire de formation des maîtres de Rennes (en 1992) (Source DataBNF)
264106,Dacharry Monique ,1929,2017,"Professeur d'hydrologie continentale, UFR de géographie, Université de Lille I, Villeneuve d'Ascq (en 1994) (Source DataBNF)"
143973,Pinna Mario,,,Géographe et climatologue. - Professeur à l'Université de Pise (Source DataBNF)
00075881,Bisanswa Justin,,,
3734,Levitte Georges,,,
283088,Souiller Didier ,1949,,
249585,Guilland Rodolphe ,1888,1981,"Helléniste. - Professeur d'histoire byzantine à l'Université de la Sorbonne
A aussi traduit du grec ancien et de l'italien en français (Source DataBNF)"
77953,Jardine W.,,,
00075961,Kirschbaum Stanislav,,,
00075971,Clerc Louis,,,
53819,Robin-Olivier Sophie,,,"Agrégée de droit, spécialiste de droit social européen et comparé. - Professeur à l'Université Panthéon-Sorbonne Paris 1 (en 2015) (Source DataBNF)"
177717,Baratier Edouard ,1923,1972,"Archiviste-paléographe (1945). - Docteur en histoire (1965). - Conservateur aux Archives des Bouches-du-Rhône et chargé de cours à la Faculté des lettres et sciences humaines d'Aix-en-Provence. - Membre de l'Académie de Marseille (élu en 1968)
Prénoms complets : Édouard, Marie, Georges (Source DataBNF)"
00076021,Smith Dan,,,
54339,Hoan Buu,,,
61005,Poirine Bernard,,,"Agrégé en sciences sociales, docteur ès-sciences économiques (Paris II, 1991), diplomé de l'Université Paris IX-Dauphine, de l'Institut d'études politiques de Paris et de l'Université de Californie (San Diego). - Maître de conférences en économie à l'Université française du Pacifique à Papeete (en 1995) (Source DataBNF)"
175711,Maître Léon ,1840,1926,"Archiviste paléographe (1865). - Archiviste du département d'Ille-et-Vilaine, Mayenne et de la Loire-Inférieure. - Historien local, spécialiste de la Bretagne (Source DataBNF)"
198295,Dassa Sami ,1937,,
12085,Maillard Dominique,,,
216876,Perrier Edmond ,1844,1921,
00076151,Laugée Thierry,,,
275674,Eckert Edward A.,,,"Professeur émérite d'épidémiologie à l'université du Michigan, Ann Arbor, USA (en 1996) (Source DataBNF)"
43757,Verger Jacques ,1943,,"Médiéviste. - Professeur à l'Université Paris XIII et directeur d'études à l'École pratique des Hautes Études, IVe section.. - Correspondant de l'Académie des inscriptions et belles-lettres (Source DataBNF)"
386702,Jager Patrick,,,
25947,Neven Damien ,1959,,"Économiste. - Professeur à l'Institut européen d'administration des affaires, INSEAD, Fontainebleau, et à l'Université de Liège, Belgique (en 1993). - Chercheur, Applied microeconomics programme, Centre for economic policy research, CEPR (en 1993) (Source DataBNF)"
24948,Gouyette Claudine,,,
34921,Scharping Rudolf,,,
00076231,Bilson Geoffrey,,,
70378,Rainwater Lee ,1928,,"Sociologue. - Professeur à Harvard university, Cambridge, Massachusetts, USA (en 1990) (Source DataBNF)"
70379,Smeeding Timothy M. ,1948,,"Économiste. - Professeur à Vanderbilt university, Nashville, Tennessee, USA (en 1990) (Source DataBNF)"
163300,Guillaume Germaine,,,
2678,Fontalirand B.,,,
161716,Touscoz Jean ,1935,2012,"Avocat. - Professeur de droit international à l'université de Nice Sophia-Antipolis. - Consultant-expert pour l'UNESCO, l'OCDE, la CEE. - Fondateur du CERCI, Centre d'études et de recherches sur la coopération internationale. - Co-Président fondateur de l'Institut pour le développement de la coopération internationale (en 1983) (Source DataBNF)"
151585,Voisin Pierre-François,,,
267679,Corlay Jean-Pierre ,1943,,Maître de conférences à l'Institut de géographie et d'aménagement régional de l'université de Nantes (IGARUN) (en 1990). - Professeur à l'IGARUN de l'université de Nantes (en 2007) (Source DataBNF)
387924,Delinière Jean,,,"Écrit aussi en allemand
Germaniste. - Professeur honoraire de littérature et de civilisation allemandes à l'Université Blaise Pascal de Clermont-Ferrand (en 2004) (Source DataBNF)"
237507,Ras Suzanne,,,
220402,Albert Michel,,,
227927,Le Boucher Éric,,,
00076351,Sallis Friedemann,,,
149908,Doublet Jacques,,,Conseiller d' État (Source DataBNF)
386809,Ligou Daniel,,,
161294,Berger Emmanuel ,1977,,"Docteur en histoire. - Chargé de recherches FNRS, Université catholique de Louvain, Belgique (en 2008) (Source DataBNF)"
52437,Montandon Alain ,1945,,Agrégé de philosophie et docteur ès lettres. - Professeur de littérature générale et comparée à l'Université Blaise-Pascal et directeur du CRLMC (Centre de recherches sur les littératures modernes et contemporaines) (en 2004) (Source DataBNF)
47258,Goré Francis ,1881,1954,Prêtre de la Société des Missions étrangères. - Missionnaire au Tibet (Source DataBNF)
697296,Rodríguez Verde Pilar,,,
49220,Champagnol Raymond ,1924,,"Professeur de psychologie à l'Université de Poitiers, membre du Laboratoire de psychologie du langage associé au CNRS (en 1993) (Source DataBNF)"
205415,Baslez Marie-Françoise ,1946,,Spécialiste d'histoire religieuse et de sociologie des mondes antiques. - Professeur d'histoire grecque à l'Université de Paris 12-Val de Marne (en 2004) (Source DataBNF)
268597,Guillon Jean-Marie ,1948,,"Professeur à l'Université de Provence, Aix-Marseille I (en 1994) (Source DataBNF)"
237126,Jeanne Olivier,,,
232816,Doumet Christian ,1953,,"Universitaire. - Directeur de l'équipe de recherche EA 1575 ( équipe d'accueil) : recherches sur la pluralité esthétique, Département de littérature française, Université Paris 8 - Vincennes (en 2012). - Maître de conférences à l'Université Stendhal, Grenoble III (en 1992). - Agrégé. - Docteur ès lettres (Source DataBNF)"
00076491,Gauthier Madeleine,,,
00076503,IHRF - Institut d'histoire de la Révolution française,,,
303428,Lelièvre Valérie,,,
50126,DEFFAINS Bruno,,,Membre du Centre de recherches et de documentation économiques de l'Université de Nancy 2 (en 2002) (Source DataBNF)
280754,de Goncourt Edmond ,1822,1896,"Écrivain, auteur de romans, de pièces de théâtre, de récits historiques et de critique littéraire, en collaboration avec son frère Jules puis, après la mort de celui-ci (1870), seul (Source DataBNF)"
280764,de Goncourt Jules ,1830,1870,"Écrivain, auteur de romans, de pièces de théâtre, de récits historiques et de critique d'art, en collaboration avec son frère Edmond. - Également graveur, dessinateur et aquarelliste (Source DataBNF)"
391917,Julliot de la Morandière Léon ,1885,1968,"Juriste. - Professeur à la Faculté de droit et des sciences économiques de Paris. - Membre de l'Institut, Académie des sciences morales et politiques. - Prénoms complets : Léon, Francis (Source DataBNF)"
47460,Singh Jasjit,,,
00076571,Prévost Maxime,,,
00076591,BERTAUX Daniel,,,
253886,Brou Bernard,,,
00076611,Gerchamm,,,
00076631,Lavigne Gilles,,,
00076632,Daudelin Nanouk,,,
00076633,Ritchot Gilles,,,
28139,Guignard Florence,,,Psychanalyste. - Membre titulaire de la Société psychanalytique de Paris (en 1987) (Source DataBNF)
224750,Albert Bruce ,1952,,"Docteur en anthropologie de l'Université de Paris X-Nanterre (1985). - Directeur de recherche à l'Institut de recherche pour le développement (IRD, Paris), en poste au Brésil (en 2003). - Président de Survival international France (en 2003) (Source DataBNF)"
